id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,requested_trees_per_tip_size,allow_duplicate_sequences,successful_alignments_for_tip_size,combo_name,model,clock_rate,seq_length,tree_type,n_per_size,saved_at
9_20_tips,4.0,0.1176470588235294,2.94832257,1.2714643650181474,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
6_20_tips,0.0,0.0,2.58272329,1.2483094715130658,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
4_100_tips,12.0,0.0618556701030927,0.5468089043000001,0.0739839658976256,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
2_200_tips,58.0,0.1472081218274111,3.317568676400001,0.5609714976054451,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
11_20_tips,0.0,0.0,0.4154346100000001,0.1249315257706793,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
17_50_tips,8.0,0.0851063829787234,2.60583037,0.5162731200540589,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
16_10_tips,0.0,0.0,0.1660304800000001,0.0831210051340876,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
19_50_tips,8.0,0.0851063829787234,4.762493080000001,0.9880117092292222,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
5_200_tips,192.0,0.4873096446700508,0.2922777256800001,0.029350775974236,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
12_200_tips,60.0,0.1522842639593908,4.841703738000001,0.4925112319256544,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
11_200_tips,60.0,0.1522842639593908,1.3016109139,0.1496878571531145,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
6_200_tips,60.0,0.1522842639593908,1.5141997339000004,0.173518925905173,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
3_200_tips,30.0,0.0761421319796954,1.6454898950000003,0.1723336370128841,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
1_200_tips,48.0,0.1218274111675127,4.0602985772,0.4638391468238039,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
0_200_tips,26.0,0.065989847715736,3.793433865999999,0.4530750845870506,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
4_200_tips,64.0,0.1624365482233502,4.8508508964000026,0.6650490155654348,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
19_200_tips,60.0,0.1522842639593908,0.99834789062,0.1218861087499986,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
18_200_tips,92.0,0.233502538071066,0.7293164579000008,0.084658625730228,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
8_200_tips,56.0,0.1421319796954314,4.302654180589999,0.4643158629070164,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,500,birth-death,20,2026-09-19T16:12:43.930112
17_10_tips,6.0,0.4285714285714285,10.8407971886,5.177420368999061,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_10_tips,0.0,0.0,0.7338893655000001,0.5597478717648571,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_10_tips,0.0,0.0,2.9196179309000003,2.145714876648628,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_10_tips,0.0,0.0,1.5637758552,1.1108634081897368,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_20_tips,10.0,0.2941176470588235,0.07550176342,0.0233848995177007,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_20_tips,4.0,0.1176470588235294,0.7893108062999998,0.2678705169958432,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_50_tips,6.0,0.0638297872340425,0.7441841638,0.2893735733832199,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_50_tips,16.0,0.1702127659574468,0.9653078746,0.2358325216161145,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_10_tips,0.0,0.0,0.5776761932,0.3188761141231335,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_50_tips,14.0,0.1489361702127659,1.3241172934999996,0.308238531533277,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_50_tips,4.0,0.0425531914893617,1.1204525206000002,0.3009819207770238,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_50_tips,6.0,0.0638297872340425,3.3898169202,1.054610357095623,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_50_tips,20.0,0.2127659574468085,0.5024093459,0.1065561259967227,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_50_tips,32.0,0.3404255319148936,0.3841334137999999,0.0826265303002543,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_50_tips,6.0,0.0638297872340425,15.522100339700003,4.278545690961184,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_10_tips,0.0,0.0,10.063153929,4.335673632125021,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_100_tips,18.0,0.0927835051546391,2.6665120419,0.4826968921795868,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_100_tips,90.0,0.4639175257731959,0.2629284293099988,0.0396638275807802,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_100_tips,90.0,0.4639175257731959,0.279362184269999,0.0422582700180994,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_100_tips,22.0,0.1134020618556701,2.0444502762000005,0.3350104975559972,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_100_tips,14.0,0.0721649484536082,4.932427837900002,1.2528719038882972,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_20_tips,2.0,0.0588235294117647,1.8785587962,0.6465970644879677,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_100_tips,46.0,0.2371134020618556,0.6228684580000007,0.0893792689297009,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_10_tips,2.0,0.1428571428571428,0.5493818994,0.2241559962039688,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_10_tips,4.0,0.2857142857142857,0.7402918025,0.3254473341597669,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_100_tips,14.0,0.0721649484536082,3.2421349056000004,0.76808122480263,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_50_tips,14.0,0.1489361702127659,2.4216129387000014,1.5595012447167411,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_50_tips,26.0,0.2765957446808511,0.2078066175,0.0465044505793978,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_100_tips,22.0,0.1134020618556701,3.4025465622000017,0.6734471225732755,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_10_tips,2.0,0.1428571428571428,3.1841304508,1.6714336327885102,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_50_tips,16.0,0.1702127659574468,2.673669766399999,0.6806730487144844,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_100_tips,18.0,0.0927835051546391,1.8515700392000003,0.3433452889632081,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_20_tips,0.0,0.0,0.6131019610000001,0.2649369393080273,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_20_tips,8.0,0.2352941176470588,12.2530410656,3.948108561996486,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_10_tips,2.0,0.1428571428571428,0.9915570576,0.3768079097232193,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_20_tips,8.0,0.2352941176470588,4.1195623285,1.7802453140769032,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_100_tips,14.0,0.0721649484536082,3.0422781154,0.5630875100677006,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_100_tips,16.0,0.0824742268041237,1.4132784523,0.2088849645899009,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_50_tips,10.0,0.1063829787234042,2.0861828465,0.5851645098126582,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_100_tips,148.0,0.7628865979381443,0.14325838412,0.0263981917409573,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_50_tips,40.0,0.425531914893617,0.1582870165999999,0.0371209483269517,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_100_tips,34.0,0.1752577319587628,0.9584245863000004,0.1357745111087442,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_200_tips,64.0,0.1624365482233502,8.279350063099983,1.8968044132206023,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_20_tips,2.0,0.0588235294117647,0.1559902526,0.0568786422608284,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_20_tips,12.0,0.3529411764705882,0.3288497388999998,0.14053685038868,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_100_tips,86.0,0.4432989690721649,0.4341907260599989,0.0655112061761965,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_20_tips,2.0,0.0588235294117647,5.1429100469,2.462326322539604,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_100_tips,38.0,0.1958762886597938,1.3214503899999992,0.2614609534267457,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_50_tips,22.0,0.2340425531914893,7.3338152273000015,2.366305032539758,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_200_tips,168.0,0.4263959390862944,0.7358131276700022,0.0746005031429662,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_10_tips,6.0,0.4285714285714285,0.6688313090000001,0.2750835852146699,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_20_tips,6.0,0.1764705882352941,5.247259211800002,2.4184416839414347,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_50_tips,8.0,0.0851063829787234,8.9981851663,2.155824781327901,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_200_tips,196.0,0.4974619289340101,0.5014930592799984,0.0562334809950758,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_20_tips,4.0,0.1176470588235294,0.3842193761999999,0.1120830593295101,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_20_tips,6.0,0.1764705882352941,1.1813531650999995,0.4155353566142683,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_20_tips,2.0,0.0588235294117647,0.442639442,0.1967427231970753,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_10_tips,0.0,0.0,0.5747663566000001,0.2974565665757607,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_200_tips,70.0,0.1776649746192893,6.613027245200002,1.5013505043320514,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_50_tips,14.0,0.1489361702127659,13.321290653300002,3.386973006325828,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_10_tips,0.0,0.0,0.4954623828999999,0.3263829184042427,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_20_tips,8.0,0.2352941176470588,1.3685965363999997,0.3986070528805743,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_200_tips,86.0,0.2182741116751269,2.5581394889000024,0.408714985586229,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_100_tips,18.0,0.0927835051546391,14.366185541100007,2.8867529006486192,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_10_tips,0.0,0.0,0.2495747380999999,0.133902740097,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_20_tips,2.0,0.0588235294117647,1.4799744038999998,0.6237582889906206,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_200_tips,46.0,0.116751269035533,4.9666762309,0.640379339423483,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_50_tips,72.0,0.7659574468085106,0.1163897862999999,0.0263265513950503,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_50_tips,8.0,0.0851063829787234,2.3809148716,0.5359925257646665,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_200_tips,58.0,0.1472081218274111,16.567421171000003,2.868001051330711,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_20_tips,0.0,0.0,3.2096799055,1.4204095829990078,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_10_tips,2.0,0.1428571428571428,3.5393470967,1.805527205899504,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_200_tips,42.0,0.1065989847715736,2.813804905,0.3341739412914848,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_200_tips,50.0,0.1269035532994923,8.684887624699998,1.151658811272244,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_10_tips,2.0,0.1428571428571428,0.9926113637999998,0.6598065828683828,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_100_tips,16.0,0.0824742268041237,2.8818310565,0.5835876682676829,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_20_tips,16.0,0.4705882352941176,0.0354711427,0.0139802973654674,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_10_tips,2.0,0.1428571428571428,1.8080369666,1.018096736971882,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_20_tips,4.0,0.1176470588235294,1.9884633666,0.6875619876870912,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_10_tips,2.0,0.1428571428571428,0.2094653416,0.1041849842996418,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_100_tips,14.0,0.0721649484536082,5.4525837468,0.9611957497411378,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_200_tips,48.0,0.1218274111675127,11.805263191600002,1.6379082064831307,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_50_tips,4.0,0.0425531914893617,0.4113887897999999,0.0854126738270837,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_20_tips,0.0,0.0,0.7715552368999999,0.4583424047733344,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_100_tips,36.0,0.1855670103092783,0.9086917088000004,0.125608627820665,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_50_tips,14.0,0.1489361702127659,0.4448704407999999,0.0891139247575665,50,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_20_tips,0.0,0.0,3.2565783086,1.1590167595673246,20,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_10_tips,2.0,0.1428571428571428,0.6521841240000003,0.4818932372159279,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_10_tips,0.0,0.0,0.106899106,0.0594984221503036,10,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_100_tips,12.0,0.0618556701030927,4.2662011926000005,0.8118413458963463,100,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_200_tips,66.0,0.1675126903553299,9.347267362899991,1.7287708037663707,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_200_tips,82.0,0.2081218274111675,1.3883110146199982,0.1614068364358035,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_200_tips,140.0,0.3553299492385787,0.9353125946000016,0.1061958905416269,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_200_tips,80.0,0.2030456852791878,10.48631456718998,1.816137120513428,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_200_tips,114.0,0.2893401015228426,1.5166529121999983,0.1811614056908367,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_200_tips,42.0,0.1065989847715736,3.1208872488,0.3958095908026194,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_200_tips,116.0,0.2944162436548223,1.6472044689999987,0.1987766034788393,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_200_tips,44.0,0.1116751269035533,7.710927936199997,1.0330698359088544,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_200_tips,242.0,0.6142131979695431,0.4101152486799975,0.0463652987408856,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_200_tips,186.0,0.4720812182741117,1.2979680783539942,0.2568970699910703,200,,IQ-TREE,5967.860651016235,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_10_tips,0.0,0.0,0.7063567000000001,0.3863902309400283,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_10_tips,0.0,0.0,0.2251584499999999,0.1307091757776426,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_10_tips,0.0,0.0,0.6888812599999998,0.5658822380939184,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_10_tips,2.0,0.1428571428571428,3.387775050000001,2.303322682984752,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_10_tips,2.0,0.1428571428571428,1.78683731,1.0834463600992943,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_20_tips,4.0,0.1176470588235294,3.9742577,1.6035001919440042,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_20_tips,8.0,0.2352941176470588,0.09284712372,0.0302265283229347,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_20_tips,10.0,0.2941176470588235,0.24482634,0.0894991443437522,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_20_tips,4.0,0.1176470588235294,1.89512337,0.7089825453901677,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_10_tips,2.0,0.1428571428571428,3.63966171,1.8198372977057544,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_20_tips,33.0,1.0,2.1354124910000003,0.7550197753889049,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_20_tips,6.0,0.1764705882352941,0.39590119,0.1166686659336211,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
